Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,global_sales,Rank,decade,log_sales
Fighting Force 2,PS,1999.0,Action,Eidos Interactive,0.31,0.21,0.0,0.04,0.56,3617,1990.0,-0.25181197299379954
Shin Super Robot Taisen,PS,1996.0,Role-Playing,Banpresto,0.0,0.0,0.52,0.04,0.56,3618,1990.0,-0.25181197299379954
Star Wars: Dark Forces,PS,1996.0,Shooter,LucasArts,0.31,0.21,0.0,0.04,0.56,3619,1990.0,-0.25181197299379954
Fatal Fury Special,SNES,1994.0,Fighting,Takara,0.0,0.0,0.56,0.0,0.56,3620,1990.0,-0.25181197299379954
Mega Man X2,SNES,1993.0,Platform,Laguna,0.09,0.02,0.45,0.0,0.56,3621,1990.0,-0.25181197299379954
The Activision Decathlon,2600,1982.0,Sports,Activision,0.52,0.03,0.0,0.01,0.56,3622,1980.0,-0.25181197299379954
Sly Cooper: Thieves in Time,PS3,2013.0,Platform,Sony Computer Entertainment Europe,0.35,0.13,0.0,0.08,0.5599999999999999,3623,2010.0,-0.25181197299379965
NBA Hangtime,N64,1997.0,Sports,GT Interactive,0.48,0.08,0.0,0.0,0.5599999999999999,3624,1990.0,-0.25181197299379965
Yokai Sangokushi,3DS,2016.0,Action,Level 5,0.0,0.0,0.55,0.0,0.55,3625,2010.0,-0.2596373105057561
Minecraft: Story Mode,XOne,2015.0,Adventure,Mojang,0.29,0.21,0.0,0.05,0.55,3626,2010.0,-0.2596373105057561
WWE 2K15,XOne,2014.0,Sports,Take-Two Interactive,0.28,0.23,0.0,0.04,0.55,3627,2010.0,-0.2596373105057561
Assassin's Creed: Unity,PC,2014.0,Action,Ubisoft,0.17,0.33,0.0,0.05,0.55,3628,2010.0,-0.2596373105057561
Soul Sacrifice,PSV,2013.0,Role-Playing,Sony Computer Entertainment,0.18,0.09,0.22,0.06,0.55,3629,2010.0,-0.2596373105057561
Rune Factory 4,3DS,2012.0,Role-Playing,Xseed Games,0.31,0.0,0.21,0.03,0.55,3630,2010.0,-0.2596373105057561
Final Fantasy IV: The Complete Collection,PSP,2011.0,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.55,3631,2010.0,-0.2596373105057561
God of War: Origins Collection,PS3,2011.0,Action,Sony Computer Entertainment,0.39,0.08,0.02,0.06,0.55,3632,2010.0,-0.2596373105057561
Two Worlds II,X360,2011.0,Role-Playing,Unknown,0.4,0.08,0.03,0.04,0.55,3633,2010.0,-0.2596373105057561
Monster Jam: Path of Destruction,Wii,2010.0,Racing,Activision,0.5,0.02,0.0,0.03,0.55,3634,2010.0,-0.2596373105057561
Harry Potter and the Deathly Hallows - Part 1,Wii,2010.0,Action,Electronic Arts,0.22,0.28,0.0,0.05,0.55,3635,2010.0,-0.2596373105057561
Despicable Me: The Game - Minion Mayhem,DS,2010.0,Puzzle,D3Publisher,0.42,0.09,0.0,0.04,0.55,3636,2010.0,-0.2596373105057561
Valkyria Chronicles II,PSP,2010.0,Role-Playing,Sega,0.12,0.16,0.18,0.09,0.55,3637,2010.0,-0.2596373105057561
NBA Live 10,PS3,2009.0,Sports,Electronic Arts,0.46,0.03,0.01,0.05,0.55,3638,2000.0,-0.2596373105057561
Frontlines: Fuel of War,X360,2008.0,Shooter,THQ,0.34,0.15,0.01,0.05,0.55,3639,2000.0,-0.2596373105057561
Madagascar: Escape 2 Africa,Wii,2008.0,Action,Activision,0.32,0.18,0.0,0.05,0.55,3640,2000.0,-0.2596373105057561
Secret Agent Clank(US sales),PSP,2008.0,Platform,Sony Computer Entertainment,0.33,0.22,0.0,0.0,0.55,3641,2000.0,-0.2596373105057561
Barbie Horse Adventures: Riding Camp,DS,2008.0,Sports,Activision,0.51,0.0,0.0,0.04,0.55,3642,2000.0,-0.2596373105057561
CrossworDS,DS,2008.0,Puzzle,Deep Silver,0.51,0.0,0.0,0.04,0.55,3643,2000.0,-0.2596373105057561
Summer Sports: Paradise Island,Wii,2008.0,Sports,Ubisoft,0.49,0.02,0.0,0.04,0.55,3644,2000.0,-0.2596373105057561
Are You Smarter than a 5th Grader? Make the Grade,Wii,2008.0,Misc,THQ,0.51,0.0,0.0,0.04,0.55,3645,2000.0,-0.2596373105057561
Iron Man,PS2,2008.0,Action,Sega,0.36,0.0,0.0,0.19,0.55,3646,2000.0,-0.2596373105057561
Tony Hawk's Proving Ground,X360,2007.0,Sports,Activision,0.49,0.02,0.0,0.04,0.55,3647,2000.0,-0.2596373105057561
Manhunt 2,PS2,2007.0,Action,Take-Two Interactive,0.27,0.21,0.0,0.07,0.55,3648,2000.0,-0.2596373105057561
TMNT,X360,2007.0,Action,Ubisoft,0.47,0.04,0.0,0.04,0.55,3649,2000.0,-0.2596373105057561
F.E.A.R.,PS3,2007.0,Shooter,Vivendi Games,0.18,0.27,0.0,0.1,0.55,3650,2000.0,-0.2596373105057561
Tiger Woods PGA Tour 08,X360,2007.0,Sports,Electronic Arts,0.49,0.02,0.0,0.04,0.55,3651,2000.0,-0.2596373105057561
Catz,DS,2006.0,Simulation,Ubisoft,0.49,0.02,0.0,0.04,0.55,3652,2000.0,-0.2596373105057561
Rapala Tournament Fishing!,Wii,2006.0,Sports,Activision,0.51,0.0,0.0,0.04,0.55,3653,2000.0,-0.2596373105057561
NCAA Football 07,XB,2006.0,Sports,Electronic Arts,0.42,0.12,0.0,0.01,0.55,3654,2000.0,-0.2596373105057561
The Godfather (old US sales),XB,2006.0,Action,Electronic Arts,0.42,0.11,0.0,0.02,0.55,3655,2000.0,-0.2596373105057561
FIFA Soccer 07,XB,2006.0,Sports,Electronic Arts,0.16,0.35,0.0,0.04,0.55,3656,2000.0,-0.2596373105057561
Excite Truck,Wii,2006.0,Racing,Nintendo,0.4,0.03,0.08,0.04,0.55,3657,2000.0,-0.2596373105057561
Batman Begins,PS2,2005.0,Action,Electronic Arts,0.27,0.21,0.0,0.07,0.55,3658,2000.0,-0.2596373105057561
Archer Maclean's Mercury,PSP,2005.0,Puzzle,Ignition Entertainment,0.17,0.24,0.0,0.14,0.55,3659,2000.0,-0.2596373105057561
Jump Super Stars,DS,2005.0,Fighting,Nintendo,0.0,0.0,0.55,0.0,0.55,3660,2000.0,-0.2596373105057561
Crash Tag Team Racing,PS2,2005.0,Racing,Vivendi Games,0.27,0.21,0.0,0.07,0.55,3661,2000.0,-0.2596373105057561
Derby Stallion 04,PS2,2004.0,Sports,Enterbrain,0.0,0.0,0.55,0.0,0.55,3662,2000.0,-0.2596373105057561
Shrek 2,XB,2004.0,Platform,Activision,0.4,0.13,0.0,0.02,0.55,3663,2000.0,-0.2596373105057561
Dr. Seuss' The Cat in the Hat,PS2,2003.0,Misc,Vivendi Games,0.27,0.21,0.0,0.07,0.55,3664,2000.0,-0.2596373105057561
ESPN NFL Football,PS2,2003.0,Sports,Sega,0.27,0.21,0.0,0.07,0.55,3665,2000.0,-0.2596373105057561
Tak and the Power of Juju,GBA,2003.0,Platform,THQ,0.39,0.15,0.0,0.01,0.55,3666,2000.0,-0.2596373105057561
American Idol,PS2,2003.0,Misc,Codemasters,0.27,0.21,0.0,0.07,0.55,3667,2000.0,-0.2596373105057561
Dance Dance Revolution Ultramix,XB,2003.0,Simulation,Konami Digital Entertainment,0.42,0.11,0.0,0.02,0.55,3668,2000.0,-0.2596373105057561
WWF Raw,XB,2002.0,Fighting,THQ,0.4,0.13,0.0,0.02,0.55,3669,2000.0,-0.2596373105057561
Mega Man Zero,GBA,2002.0,Platform,Capcom,0.22,0.08,0.24,0.01,0.55,3670,2000.0,-0.2596373105057561
Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,PS2,2002.0,Sports,Sega,0.0,0.0,0.55,0.0,0.55,3671,2000.0,-0.2596373105057561
Turok: Evolution,XB,2002.0,Shooter,Acclaim Entertainment,0.39,0.14,0.0,0.02,0.55,3672,2000.0,-0.2596373105057561
All-Star Baseball 2002,PS2,2001.0,Sports,Acclaim Entertainment,0.27,0.21,0.0,0.07,0.55,3673,2000.0,-0.2596373105057561
Soldier of Fortune: Gold Edition,PS2,2001.0,Shooter,Codemasters,0.27,0.21,0.0,0.07,0.55,3674,2000.0,-0.2596373105057561
MX 2002 Featuring Ricky Carmichael,PS2,2001.0,Racing,THQ,0.27,0.21,0.0,0.07,0.55,3675,2000.0,-0.2596373105057561
Soul Reaver 2,PS2,2001.0,Action,Eidos Interactive,0.27,0.21,0.0,0.07,0.55,3676,2000.0,-0.2596373105057561
Batman: Vengeance,PS2,2001.0,Adventure,Ubisoft,0.27,0.21,0.0,0.07,0.55,3677,2000.0,-0.2596373105057561
SpongeBob SquarePants: SuperSponge,GBA,2001.0,Action,THQ,0.39,0.15,0.0,0.01,0.55,3678,2000.0,-0.2596373105057561
SD Gundam G Generation Zero,PS,1999.0,Strategy,Namco Bandai Games,0.0,0.0,0.51,0.04,0.55,3679,1990.0,-0.2596373105057561
Lunar: Silver Star Story Complete,PS,1998.0,Role-Playing,Kadokawa Shoten,0.27,0.18,0.06,0.04,0.55,3680,1990.0,-0.2596373105057561
Super Robot Taisen F Kanketsuhen,SAT,1998.0,Strategy,Banpresto,0.0,0.0,0.55,0.0,0.55,3681,1990.0,-0.2596373105057561
Super Robot Taisen F,SAT,1997.0,Strategy,Banpresto,0.0,0.0,0.55,0.0,0.55,3682,1990.0,-0.2596373105057561
Sakura Wars,SAT,1996.0,Adventure,Sega,0.0,0.0,0.55,0.0,0.55,3683,1990.0,-0.2596373105057561
Top Gun: Fire at Will!,PS,1996.0,Misc,Microprose,0.3,0.21,0.0,0.04,0.55,3684,1990.0,-0.2596373105057561
Mortal Kombat 3,PS,1995.0,Fighting,Sony Computer Entertainment,0.29,0.2,0.02,0.04,0.55,3685,1990.0,-0.2596373105057561
Daytona USA,SAT,1994.0,Racing,Sega,0.0,0.0,0.55,0.0,0.55,3686,1990.0,-0.2596373105057561
Def Jam: Fight for NY,XB,,Fighting,Electronic Arts,0.43,0.1,0.0,0.02,0.55,3687,,-0.2596373105057561
Tiger Woods PGA Tour 13,PS3,2012.0,Sports,Electronic Arts,0.24,0.22,0.0,0.09,0.5499999999999999,3688,2010.0,-0.2596373105057562
Unit 13,PSV,2012.0,Shooter,Sony Computer Entertainment,0.29,0.15,0.04,0.07,0.5499999999999999,3689,2010.0,-0.2596373105057562
Sacred 2: Fallen Angel,X360,2009.0,Role-Playing,Deep Silver,0.29,0.17,0.04,0.05,0.5499999999999999,3690,2000.0,-0.2596373105057562
Lego Star Wars: The Force Awakens,PS4,2016.0,Action,Warner Bros. Interactive Entertainment,0.14,0.32,0.0,0.08,0.54,3691,2010.0,-0.26760624017703144
Resident Evil: Revelations 2,PS4,2015.0,Action,Capcom,0.13,0.24,0.1,0.07,0.54,3692,2010.0,-0.26760624017703144
Star Wars Battlefront (2015),PC,2015.0,Shooter,Electronic Arts,0.13,0.37,0.0,0.04,0.54,3693,2010.0,-0.26760624017703144
LEGO The Hobbit,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.12,0.32,0.0,0.1,0.54,3694,2010.0,-0.26760624017703144
Middle-Earth: Shadow of Mordor,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.28,0.21,0.0,0.05,0.54,3695,2010.0,-0.26760624017703144
NHL 14,X360,2013.0,Sports,Electronic Arts,0.4,0.1,0.0,0.04,0.54,3696,2010.0,-0.26760624017703144
Dragon's Crown,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.25,0.07,0.17,0.05,0.54,3697,2010.0,-0.26760624017703144
Madden NFL 13,Wii,2012.0,Sports,Electronic Arts,0.51,0.0,0.0,0.03,0.54,3698,2010.0,-0.26760624017703144
Sonic & All-Stars Racing Transformed,WiiU,2012.0,Racing,Sega,0.2,0.27,0.02,0.05,0.54,3699,2010.0,-0.26760624017703144
Kidou Senshi Gundam: Extreme VS,PS3,2011.0,Fighting,Namco Bandai Games,0.0,0.0,0.54,0.0,0.54,3700,2010.0,-0.26760624017703144
Dragon Ball Z: Ultimate Tenkaichi,X360,2011.0,Fighting,Namco Bandai Games,0.39,0.1,0.01,0.04,0.54,3701,2010.0,-0.26760624017703144
Cars 2,PS3,2011.0,Racing,Disney Interactive Studios,0.22,0.23,0.0,0.09,0.54,3702,2010.0,-0.26760624017703144
FIFA 12,PSP,2011.0,Sports,Electronic Arts,0.12,0.26,0.02,0.14,0.54,3703,2010.0,-0.26760624017703144
Time Crisis: Razing Storm,PS3,2010.0,Shooter,Namco Bandai Games,0.18,0.21,0.07,0.08,0.54,3704,2010.0,-0.26760624017703144
Enslaved: Odyssey to the West,X360,2010.0,Action,Namco Bandai Games,0.3,0.19,0.0,0.05,0.54,3705,2010.0,-0.26760624017703144
Dynasty Warriors: Gundam 3,PS3,2010.0,Action,Tecmo Koei,0.11,0.05,0.36,0.02,0.54,3706,2010.0,-0.26760624017703144
Metro 2033,X360,2010.0,Shooter,THQ,0.22,0.24,0.03,0.05,0.54,3707,2010.0,-0.26760624017703144
ModNation Racers,PSP,2010.0,Racing,Sony Computer Entertainment,0.11,0.27,0.02,0.14,0.54,3708,2010.0,-0.26760624017703144
Ninokuni: Shikkoku no Madoushi,DS,2010.0,Role-Playing,Level 5,0.0,0.0,0.54,0.0,0.54,3709,2010.0,-0.26760624017703144
How to Train Your Dragon,DS,2010.0,Action,Activision,0.32,0.17,0.0,0.05,0.54,3710,2010.0,-0.26760624017703144
Tactics Ogre: Let Us Cling Together,PSP,2010.0,Role-Playing,Square Enix,0.15,0.07,0.27,0.05,0.54,3711,2010.0,-0.26760624017703144
Legends of WrestleMania,PS3,2009.0,Fighting,THQ,0.3,0.17,0.0,0.07,0.54,3712,2000.0,-0.26760624017703144
Terminator Salvation,PS3,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.13,0.29,0.01,0.11,0.54,3713,2000.0,-0.26760624017703144
WWE SmackDown vs. Raw 2010,DS,2009.0,Fighting,THQ,0.35,0.14,0.0,0.05,0.54,3714,2000.0,-0.26760624017703144
SingStar Summer Party,PS2,2008.0,Misc,Sony Computer Entertainment,0.0,0.06,0.0,0.48,0.54,3715,2000.0,-0.26760624017703144
System 3 presents Ferrari Challenge Trofeo Pirelli,Wii,2008.0,Racing,System 3 Arcade Software,0.07,0.4,0.0,0.07,0.54,3716,2000.0,-0.26760624017703144
Inazuma Eleven,DS,2008.0,Role-Playing,Nintendo,0.0,0.14,0.38,0.02,0.54,3717,2000.0,-0.26760624017703144
Rune Factory 2: A Fantasy Harvest Moon,DS,2008.0,Role-Playing,Rising Star Games,0.33,0.03,0.15,0.03,0.54,3718,2000.0,-0.26760624017703144
Hello Kitty: Big City Dreams,DS,2008.0,Puzzle,Empire Interactive,0.42,0.08,0.0,0.04,0.54,3719,2000.0,-0.26760624017703144
Tales of Symphonia: Dawn of the New World,Wii,2008.0,Role-Playing,Namco Bandai Games,0.22,0.05,0.24,0.03,0.54,3720,2000.0,-0.26760624017703144
Manhunt 2,Wii,2007.0,Action,Take-Two Interactive,0.25,0.23,0.0,0.06,0.54,3721,2000.0,-0.26760624017703144
Dragon Ball Z: Shin Budokai,PSP,2006.0,Fighting,Atari,0.26,0.08,0.13,0.07,0.54,3722,2000.0,-0.26760624017703144
Star Fox Command,DS,2006.0,Shooter,Nintendo,0.39,0.01,0.1,0.04,0.54,3723,2000.0,-0.26760624017703144
Over the Hedge,PS2,2006.0,Platform,Activision,0.45,0.02,0.0,0.07,0.54,3724,2000.0,-0.26760624017703144
Jak X: Combat Racing,PS2,2005.0,Racing,Sony Computer Entertainment,0.45,0.02,0.0,0.07,0.54,3725,2000.0,-0.26760624017703144
Fire Emblem: Path of Radiance,GC,2005.0,Action,Nintendo,0.29,0.08,0.16,0.01,0.54,3726,2000.0,-0.26760624017703144
NCAA March Madness 06,PS2,2005.0,Sports,Electronic Arts,0.45,0.02,0.0,0.07,0.54,3727,2000.0,-0.26760624017703144
Red Dead Revolver,XB,2004.0,Shooter,Take-Two Interactive,0.4,0.12,0.0,0.02,0.54,3728,2000.0,-0.26760624017703144
The SpongeBob SquarePants Movie,XB,2004.0,Platform,THQ,0.4,0.12,0.0,0.02,0.54,3729,2000.0,-0.26760624017703144
SRS: Street Racing Syndicate,PS2,2004.0,Racing,Namco Bandai Games,0.26,0.21,0.0,0.07,0.54,3730,2000.0,-0.26760624017703144
Bratz: Rock Angelz,GBA,2004.0,Misc,THQ,0.39,0.14,0.0,0.01,0.54,3731,2000.0,-0.26760624017703144
Greg Hastings' Tournament Paintball,XB,2004.0,Shooter,Activision,0.46,0.06,0.0,0.02,0.54,3732,2000.0,-0.26760624017703144
World Soccer Winning Eleven 7 International (JP version),PS2,2004.0,Sports,Konami Digital Entertainment,0.0,0.0,0.54,0.0,0.54,3733,2000.0,-0.26760624017703144
Front Mission 4,PS2,2003.0,Strategy,Square Enix,0.14,0.11,0.25,0.04,0.54,3734,2000.0,-0.26760624017703144
The Fairly Odd Parents: Breakin' Da Rules,GBA,2003.0,Platform,THQ,0.39,0.14,0.0,0.01,0.54,3735,2000.0,-0.26760624017703144
ESPN NBA Basketball,PS2,2003.0,Sports,Sega,0.26,0.21,0.0,0.07,0.54,3736,2000.0,-0.26760624017703144
Tony Hawk's Pro Skater 3,XB,2002.0,Sports,Activision,0.34,0.18,0.0,0.02,0.54,3737,2000.0,-0.26760624017703144
Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,PS2,2002.0,Role-Playing,Enix Corporation,0.0,0.0,0.54,0.0,0.54,3738,2000.0,-0.26760624017703144
Extermination,PS2,2001.0,Action,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.54,3739,2000.0,-0.26760624017703144
SSX Tricky,GC,2001.0,Sports,Electronic Arts,0.42,0.11,0.0,0.01,0.54,3740,2000.0,-0.26760624017703144
Mat Hoffman's Pro BMX,PS,2001.0,Sports,Activision,0.3,0.2,0.0,0.04,0.54,3741,2000.0,-0.26760624017703144
Gekikuukan Pro Yakyuu: At the End of the Century 1999,PS2,2000.0,Sports,SquareSoft,0.0,0.0,0.54,0.0,0.54,3742,2000.0,-0.26760624017703144
Medarot 2: Kabuto / Kuwagata Version,GB,1999.0,Role-Playing,Imagineer,0.0,0.0,0.54,0.0,0.54,3743,1990.0,-0.26760624017703144
Gauntlet Legends,N64,1999.0,Action,Midway Games,0.43,0.1,0.0,0.01,0.54,3744,1990.0,-0.26760624017703144
Pachi-Slot Aruze Oukoku 2,PS,1999.0,Misc,Aruze Corp,0.0,0.0,0.5,0.04,0.54,3745,1990.0,-0.26760624017703144
Bust A Groove,PS,1998.0,Misc,Sony Computer Entertainment,0.09,0.06,0.35,0.04,0.54,3746,1990.0,-0.26760624017703144
Action Force,2600,1982.0,Action,CPG Products,0.5,0.03,0.0,0.01,0.54,3747,1980.0,-0.26760624017703144
Popeye,2600,1982.0,Platform,Parker Bros.,0.5,0.03,0.0,0.01,0.54,3748,1980.0,-0.26760624017703144
LEGO Dimensions,PS3,2015.0,Action,Warner Bros. Interactive Entertainment,0.15,0.3,0.0,0.09,0.5399999999999999,3749,2010.0,-0.26760624017703155
LEGO Jurassic World,WiiU,2015.0,Action,Warner Bros. Interactive Entertainment,0.28,0.19,0.02,0.04,0.53,3750,2010.0,-0.27572413039921095
Kirby and the Rainbow Curse,WiiU,2015.0,Platform,Nintendo,0.23,0.14,0.12,0.04,0.53,3751,2010.0,-0.27572413039921095
Just Dance 2015,XOne,2014.0,Misc,Ubisoft,0.35,0.13,0.0,0.05,0.53,3752,2010.0,-0.27572413039921095
Tales of Symphonia,PS3,2013.0,Role-Playing,Namco Bandai Games,0.21,0.13,0.13,0.06,0.53,3753,2010.0,-0.27572413039921095
Batman: Arkham Origins Blackgate,PSV,2013.0,Action,Warner Bros. Interactive Entertainment,0.2,0.2,0.0,0.13,0.53,3754,2010.0,-0.27572413039921095
The Walking Dead: Survival Instinct,PS3,2013.0,Shooter,Activision,0.28,0.17,0.0,0.08,0.53,3755,2010.0,-0.27572413039921095
Sonic & All-Stars Racing Transformed,PS3,2012.0,Racing,Sega,0.08,0.33,0.01,0.11,0.53,3756,2010.0,-0.27572413039921095
Epic Mickey 2: The Power of Two,X360,2012.0,Action,Disney Interactive Studios,0.32,0.17,0.0,0.04,0.53,3757,2010.0,-0.27572413039921095
Michael Jackson: The Experience,PS3,2011.0,Misc,Ubisoft,0.25,0.2,0.0,0.08,0.53,3758,2010.0,-0.27572413039921095
Inazuma Eleven GO,3DS,2011.0,Role-Playing,Nintendo,0.0,0.05,0.48,0.0,0.53,3759,2010.0,-0.27572413039921095
Sesame Street: Once Upon A Monster,X360,2011.0,Misc,Warner Bros. Interactive Entertainment,0.39,0.1,0.0,0.04,0.53,3760,2010.0,-0.27572413039921095
Batman: Arkham City,PC,2011.0,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53,3761,2010.0,-0.27572413039921095
DC Universe Online,PS3,2011.0,Role-Playing,Sony Online Entertainment,0.35,0.12,0.0,0.06,0.53,3762,2010.0,-0.27572413039921095
SingStar Dance,PS3,2010.0,Misc,Sony Computer Entertainment,0.09,0.32,0.0,0.12,0.53,3763,2010.0,-0.27572413039921095
Alice in Wonderland,Wii,2010.0,Adventure,Disney Interactive Studios,0.27,0.21,0.0,0.05,0.53,3764,2010.0,-0.27572413039921095
Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,DS,2010.0,Simulation,Electronic Arts,0.5,0.0,0.0,0.03,0.53,3765,2010.0,-0.27572413039921095
Tiger Woods PGA Tour 11,X360,2010.0,Sports,Electronic Arts,0.28,0.2,0.0,0.05,0.53,3766,2010.0,-0.27572413039921095
Jewel Master Egypt,DS,2009.0,Puzzle,Rondomedia,0.21,0.27,0.0,0.05,0.53,3767,2000.0,-0.27572413039921095
SimAnimals,DS,2009.0,Simulation,Electronic Arts,0.26,0.21,0.0,0.06,0.53,3768,2000.0,-0.27572413039921095
F1 2009,PSP,2009.0,Racing,Codemasters,0.08,0.29,0.0,0.16,0.53,3769,2000.0,-0.27572413039921095
Classic Word Games,DS,2009.0,Misc,Ubisoft,0.09,0.37,0.0,0.07,0.53,3770,2000.0,-0.27572413039921095
Naruto Shippuden: Clash of Ninja Revolution 3,Wii,2009.0,Fighting,Nintendo,0.45,0.04,0.0,0.04,0.53,3771,2000.0,-0.27572413039921095
Let's Draw!,DS,2008.0,Misc,Ubisoft,0.24,0.23,0.0,0.06,0.53,3772,2000.0,-0.27572413039921095
Magician's Quest: Mysterious Times,DS,2008.0,Role-Playing,Konami Digital Entertainment,0.04,0.01,0.48,0.0,0.53,3773,2000.0,-0.27572413039921095
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Wii,2008.0,Action,THQ,0.49,0.0,0.0,0.04,0.53,3774,2000.0,-0.27572413039921095
NASCAR 09,PS2,2008.0,Racing,Electronic Arts,0.26,0.2,0.0,0.07,0.53,3775,2000.0,-0.27572413039921095
Go Diego Go! Safari Rescue,Wii,2008.0,Action,Take-Two Interactive,0.48,0.01,0.0,0.04,0.53,3776,2000.0,-0.27572413039921095
Stuntman: Ignition,PS3,2007.0,Racing,THQ,0.17,0.26,0.0,0.1,0.53,3777,2000.0,-0.27572413039921095
Mystery Dungeon: Shiren the Wanderer,DS,2006.0,Role-Playing,Sega,0.18,0.0,0.33,0.02,0.53,3778,2000.0,-0.27572413039921095
GT Pro Series,Wii,2006.0,Racing,Ubisoft,0.46,0.01,0.02,0.04,0.53,3779,2000.0,-0.27572413039921095
Fight Night Round 3,PSP,2006.0,Fighting,Electronic Arts,0.46,0.02,0.0,0.05,0.53,3780,2000.0,-0.27572413039921095
The Incredible Hulk: Ultimate Destruction,PS2,2005.0,Action,Vivendi Games,0.26,0.2,0.0,0.07,0.53,3781,2000.0,-0.27572413039921095
Peter Jackson's King Kong: The Official Game of the Movie,XB,2005.0,Action,Ubisoft,0.34,0.17,0.0,0.02,0.53,3782,2000.0,-0.27572413039921095
Medal of Honor: European Assault,XB,2005.0,Shooter,Electronic Arts,0.32,0.19,0.0,0.02,0.53,3783,2000.0,-0.27572413039921095
NBA 06,PS2,2005.0,Sports,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.53,3784,2000.0,-0.27572413039921095
Juiced,PS2,2005.0,Racing,THQ,0.26,0.2,0.0,0.07,0.53,3785,2000.0,-0.27572413039921095
The Warriors,PS2,2005.0,Action,Take-Two Interactive,0.44,0.02,0.0,0.07,0.53,3786,2000.0,-0.27572413039921095
Mario Tennis: Power Tour,GBA,2005.0,Sports,Nintendo,0.24,0.09,0.19,0.01,0.53,3787,2000.0,-0.27572413039921095
We Love Katamari,PS2,2005.0,Puzzle,Electronic Arts,0.26,0.2,0.0,0.07,0.53,3788,2000.0,-0.27572413039921095
Jampack Volume 11,PS2,2004.0,Misc,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.53,3789,2000.0,-0.27572413039921095
SpongeBob SquarePants: Game Boy Advance Video Volume 2,GBA,2004.0,Misc,,0.38,0.14,0.0,0.01,0.53,3790,2000.0,-0.27572413039921095
NCAA March Madness 2005,PS2,2004.0,Sports,Electronic Arts,0.44,0.02,0.0,0.07,0.53,3791,2000.0,-0.27572413039921095
Conflict: Vietnam,PS2,2004.0,Shooter,SCi,0.26,0.2,0.0,0.07,0.53,3792,2000.0,-0.27572413039921095
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,XB,2004.0,Misc,Sega,0.4,0.11,0.0,0.02,0.53,3793,2000.0,-0.27572413039921095
Blitz: The League,XB,2004.0,Sports,Midway Games,0.4,0.11,0.0,0.02,0.53,3794,2000.0,-0.27572413039921095
Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004.0,Platform,Electronic Arts,0.26,0.2,0.0,0.07,0.53,3795,2000.0,-0.27572413039921095
X-Men Legends,GC,2004.0,Role-Playing,Activision,0.41,0.11,0.0,0.01,0.53,3796,2000.0,-0.27572413039921095
The Hobbit,PS2,2003.0,Platform,Vivendi Games,0.26,0.2,0.0,0.07,0.53,3797,2000.0,-0.27572413039921095
War of the Monsters,PS2,2003.0,Fighting,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.53,3798,2000.0,-0.27572413039921095
Legacy of Kain: Defiance,PS2,2003.0,Action,Eidos Interactive,0.26,0.2,0.0,0.07,0.53,3799,2000.0,-0.27572413039921095
MLB SlugFest 20-04,PS2,2003.0,Sports,Midway Games,0.26,0.2,0.0,0.07,0.53,3800,2000.0,-0.27572413039921095
Return to Castle Wolfenstein: Operation Resurrection,PS2,2003.0,Shooter,Activision,0.26,0.2,0.0,0.07,0.53,3801,2000.0,-0.27572413039921095
The Lord of the Rings: The Fellowship of the Ring,XB,2002.0,Action,Universal Interactive,0.31,0.19,0.0,0.03,0.53,3802,2000.0,-0.27572413039921095
The Lord of the Rings: The Two Towers,GC,2002.0,Action,Electronic Arts,0.41,0.11,0.0,0.01,0.53,3803,2000.0,-0.27572413039921095
Metal Gear Solid 2: Substance,PS2,2002.0,Action,Konami Digital Entertainment,0.18,0.14,0.16,0.05,0.53,3804,2000.0,-0.27572413039921095
Time Crisis II,PS2,2001.0,Shooter,Namco Bandai Games,0.26,0.2,0.0,0.07,0.53,3805,2000.0,-0.27572413039921095
Oni,PS2,2001.0,Action,Take-Two Interactive,0.26,0.2,0.0,0.07,0.53,3806,2000.0,-0.27572413039921095
007 Racing,PS,2000.0,Racing,Electronic Arts,0.3,0.2,0.0,0.03,0.53,3807,2000.0,-0.27572413039921095
Spider-Man,N64,2000.0,Action,Activision,0.43,0.09,0.0,0.01,0.53,3808,2000.0,-0.27572413039921095
Gex 3: Deep Cover Gecko,PS,1999.0,Platform,Eidos Interactive,0.3,0.2,0.0,0.03,0.53,3809,1990.0,-0.27572413039921095
